CUSTOMER_ID,EMAIL_ID,FIRST_NAME,LAST_NAME,OCCUPATION,AGE,AGE_CATEGORY,TOTAL_ORDERS,REVENUE,AVERAGE_ORDER_VALUE,CARRIAGE_REVENUE,AVERAGESHIPPING,FIRST_ORDER_DATE,LATEST_ORDER_DATE,AVGDAYSBETWEENORDERS,DAYSSINCELASTORDER,MONDAY_ORDERS,TUESDAY_ORDERS,WEDNESDAY_ORDERS,THURSDAY_ORDERS,FRIDAY_ORDERS,SATURDAY_ORDERS,SUNDAY_ORDERS,MONDAY_REVENUE,TUESDAY_REVENUE,WEDNESDAY_REVENUE,THURSDAY_REVENUE,FRIDAY_REVENUE,SATURDAY_REVENUE,SUNDAY_REVENUE,WEEK1_DAY01_DAY07_ORDERS,WEEK2_DAY08_DAY15_ORDERS,WEEK3_DAY16_DAY23_ORDERS,WEEK4_DAY24_DAY31_ORDERS,WEEK1_DAY01_DAY07_REVENUE,WEEK2_DAY08_DAY15_REVENUE,WEEK3_DAY16_DAY23_REVENUE,WEEK4_DAY24_DAY31_REVENUE,TIME_0000_0600_ORDERS,TIME_0601_1200_ORDERS,TIME_1200_1800_ORDERS,TIME_1801_2359_ORDERS,TIME_0000_0600_REVENUE,TIME_0601_1200_REVENUE,TIME_1200_1800_REVENUE,TIME_1801_2359_REVENUE
2407,thompsonchristopher@example.net,Brandy,Ford,Clerical,27,20-29,54,7649.71,141.66,293.11,5.43,08-01-2017,21-10-2021,32.35,4,6,10,8,9,4,7,10,1100.44,1023.91,788.93,1511.43,644.46,1128.1,1452.44,10,12,19,13,1178.91,1923.89,2552.01,1994.9,18,22,7,7,2140.5,3005.4,1224.45,1279.36
2408,jdavies@example.org,Christy,Smith,Clerical,23,20-29,39,7518,192.77,0,0,07-01-2021,18-10-2021,7.28,7,8,3,5,6,7,3,7,1710,995,1010,1054,1260,550,939,7,14,9,9,1334,3189,1730,1265,6,15,7,11,804,2880,1669,2165
2409,dpowell@example.com,Rachel,Miller,Professional,26,20-29,36,7477.36,207.7,79.76,2.22,27-05-2014,10-10-2021,74.81,15,14,5,6,5,0,0,6,2753.04,1072.93,1406.44,718.98,0,0,1525.97,7,10,5,14,1409.93,2481.94,1108.43,2477.06,4,1,2,29,614.99,531.5,382.94,5947.93
2410,nrodriguez@example.net,Samuel,Hughes,Manager,25,20-29,31,7438.61,239.96,92.81,2.99,02-02-2014,04-06-2021,86.42,143,10,3,2,1,3,7,5,2643.32,606.48,927,102.99,138.98,1396.56,1623.28,8,7,10,6,1076.44,663.96,3690.15,2008.06,1,11,8,11,729,1713.63,2245.54,2750.44
2411,hernandezmichael@example.net,Erika,Holland,Professional,35,30-39,32,7420.83,231.9,84.83,2.65,26-12-2017,22-07-2021,40.75,95,5,7,3,6,4,5,2,1129.97,1409.96,889.98,1191.96,1093.99,1319.98,384.99,9,3,11,9,2060.96,604.98,3010.95,1743.94,0,9,10,13,0,1869.95,2404.93,3145.95
2412,gbaker@example.com,Mary,Anderson,Blue-Collar,25,20-29,40,7390.98,184.77,54.93,1.37,30-09-2017,22-10-2021,37.08,3,7,4,5,6,10,3,5,1424.19,425.19,1362.39,972.09,1813.53,438.99,954.6,7,10,10,13,827.69,1767.77,2334.13,2461.39,1,17,16,6,86,2972.44,3249.45,1083.09
2413,jbutler@example.org,Christopher,Smith,Blue-Collar,22,20-29,49,7368.47,150.38,226.47,4.62,15-06-2014,09-10-2021,54.55,16,5,2,6,10,6,12,8,467.46,258.98,798.94,1106.92,1136.95,2381.92,1217.3,13,10,14,12,2086.9,1397.87,2211.84,1671.86,0,18,23,8,0,3000.27,3348.77,1019.43
2414,vhudson@example.net,Kathleen,Kelly,Doctor,51,50 and above,46,7361.44,160.03,106.79,2.32,16-03-2014,08-07-2021,58.07,109,6,5,7,7,6,5,10,940.44,1734.99,705.96,836.78,734.87,865.46,1542.94,10,16,6,14,1945.98,1976.1,1261.48,2177.88,1,8,12,25,307,1464.95,1801.84,3787.65
2415,tfuller@example.org,Christopher,Cox,Lawyer,17,19 & below,43,7259.69,168.83,171.69,3.99,30-11-2017,24-10-2021,33.12,1,5,4,3,5,5,8,13,698.95,504.97,197.97,1182.97,733.96,1223.96,2716.91,9,11,6,17,2299.93,1383.92,713.94,2861.9,0,6,12,25,0,707.98,2560.91,3990.8
2416,boonebonnie@example.com,Shelia,Smith,Professional,45,40-49,25,7185.17,287.41,111.77,4.47,23-04-2015,10-07-2021,90.8,107,2,2,1,3,3,7,7,231.98,558.18,113.99,1077.98,687.93,2354.41,2160.7,5,5,9,6,1467.73,1777.96,2177.07,1762.41,0,4,8,13,0,1195.96,2682.4,3306.81
2417,hernandezdaniel@example.net,Ronald,Evans,Professional,24,20-29,43,7173.63,166.83,91.83,2.14,12-12-2018,21-10-2021,24.28,4,2,7,7,13,3,4,7,471.19,923.58,1049.65,2071.16,460,901.99,1296.06,11,8,16,8,2028.17,1885.96,1662.15,1597.35,2,13,8,20,224,2374.35,1265.06,3310.22
2418,yli@example.com,Angela,Gonzalez,Blue-Collar,36,30-39,23,7163,311.43,10,0.43,20-10-2017,26-08-2021,61.13,60,0,7,2,5,2,6,1,0,2078,380,2172,287,1485,761,4,9,5,5,502,3428,1188,2045,0,11,12,0,0,2847,4316,0
2419,brookebarnes@example.com,Angela,Brooks,Student,20,20-29,37,7160,193.51,175.7,4.75,20-07-2018,04-04-2021,26.73,204,3,10,3,5,6,1,9,594.97,1790.42,590.97,1032.16,1151.16,171.99,1828.33,6,4,11,16,1299.55,754.96,2758.01,2347.48,3,6,9,19,878.58,1007.15,1393.54,3880.73
2420,schultzmatthew@example.net,Thomas,Kim,Clerical,24,20-29,109,7148.66,65.58,209.71,1.92,01-08-2016,20-10-2021,17.49,5,13,21,17,20,11,18,9,676.97,1277.45,1221.14,1427.06,988.47,1082.93,474.64,18,36,31,24,1298.11,2237.64,2137.27,1475.64,2,11,32,64,135.99,540.98,2346.91,4124.78
2421,torrestodd@example.net,Nicolas,Garcia,Lawyer,30,30-39,37,7122.43,192.5,91.83,2.48,14-11-2019,30-09-2021,18.54,25,5,6,11,10,3,1,1,920.99,1443.97,2294.54,1596.95,526.99,114.99,224,3,11,8,15,641.99,2344.97,1554.95,2580.52,1,4,20,12,216,620.97,4180.92,2104.54
2422,jennifersmith@example.net,Michael,Padilla,Blue-Collar,39,30-39,9,7096.76,788.53,22.96,2.55,10-02-2017,29-08-2021,184.56,57,0,1,2,2,1,1,2,0,904.99,1308,1044.99,859.99,1700,1278.79,4,1,2,2,4056.98,859.99,2056.99,122.8,2,3,3,1,1719.8,3023.97,1411,941.99
2423,cbush@example.com,Kevin,Terry,Doctor,33,30-39,35,7066.32,201.89,130.74,3.74,14-08-2017,17-07-2021,40.94,100,9,6,6,8,1,4,1,1724.54,932.36,852.93,1636.94,244.99,1557.97,116.59,12,6,12,5,2258.01,1767.66,1837.59,1203.06,3,18,12,2,484.18,3245.94,3052.22,283.98
2424,george95@example.com,Amanda,Nichols,Doctor,36,30-39,39,7064.83,181.15,164.73,4.22,15-09-2016,21-09-2021,46.97,34,4,4,6,8,4,6,7,1095.17,938.47,1165.97,1434.93,806.47,837.37,786.45,8,3,17,11,1284.94,359.98,3361.29,2058.62,4,16,15,4,764.47,3593.3,2189.09,517.97
2425,collinfleming@example.com,Barbara,Griffin,Student,23,20-29,37,7041.4,190.31,69.9,1.89,30-05-2017,23-06-2021,40.14,124,4,9,4,3,2,5,10,791,1544.98,931.99,941,415,693.97,1723.46,9,11,10,7,1582.97,1972.99,2235.97,1249.47,1,8,16,12,69.99,1203,2732.44,3035.97
2426,xshort@example.org,Alexis,Rowland,Student,23,20-29,52,6996.83,134.55,137.73,2.65,22-06-2014,24-09-2021,50.98,31,12,0,9,9,10,7,5,1242.94,0,1149.95,1480.97,1163.96,1428.03,530.98,9,13,12,18,1000.94,1770.03,1158.95,3066.91,1,7,27,17,40,905.03,3465.89,2585.91
2427,jlandry@example.org,Allison,King,Blue-Collar,24,20-29,44,6992.27,158.92,92.82,2.11,09-04-2019,24-10-2021,21.11,1,10,8,5,8,5,3,5,1753.95,1400.23,570.48,1154.06,798.07,630,685.48,12,15,9,8,2317.95,2417.22,997.02,1260.08,0,10,13,21,0,1908.99,2025.05,3058.23
2428,matthewallen@example.org,Thomas,Martin,Blue-Collar,49,40-49,22,6981.68,317.35,64.88,2.95,23-11-2018,09-07-2021,43.59,108,2,1,0,4,6,6,3,850.99,173.49,0,1505.97,1940.09,1623.05,888.09,3,7,7,5,762.48,2244.16,2501.05,1473.99,3,7,8,4,500.09,2103.98,3382.14,995.47
2429,brandtanthony@example.org,Colleen,Bass,Lawyer,23,20-29,17,6977.93,410.47,39.93,2.35,26-02-2019,07-06-2021,48.94,140,5,5,0,2,4,0,1,1083.99,3618.55,0,1030,690.39,0,555,4,3,3,7,573,3186.98,1340.59,1877.36,0,6,6,5,0,3411.38,1603,1963.55
2430,rebeccathomas@example.org,John,Anderson,Home Maker,40,40-49,28,6962.8,248.67,128.8,4.6,20-02-2018,06-09-2021,46.21,49,2,7,5,6,2,1,5,182.98,2821.97,1602.95,661.95,283.98,236.99,1171.98,4,8,8,8,999.97,1842.95,2025.92,2093.96,0,9,13,6,0,1832.95,3384.9,1744.95
2431,dunnbonnie@example.org,Aaron,Gordon,Clerical,35,30-39,68,6927.84,101.88,284.5,4.18,17-06-2015,29-09-2021,33.76,26,4,8,8,13,11,12,12,519.86,918.94,926.05,782.69,899.91,1076.56,1803.83,7,13,12,36,468.16,1138.58,1135.24,4185.86,8,22,18,20,644.73,2358.87,1737.75,2186.49
2432,fcruz@example.com,Joseph,Hill,Home Maker,22,20-29,33,6911.51,209.44,176.71,5.35,04-06-2014,12-10-2021,81.42,13,7,3,10,7,3,1,2,1677.09,986.37,2367.82,827.29,643.97,161.99,246.98,5,12,5,11,873.11,2029.64,1327.6,2681.16,0,2,16,15,0,289.63,3334.02,3287.86
2433,aaronjohnson@example.org,Robert,Watson,Doctor,24,20-29,63,6821.37,108.28,233.57,3.71,20-05-2020,19-10-2021,8.21,6,15,11,8,7,10,6,6,1096.62,1141.71,730.94,1024.94,1334.05,957.16,535.95,22,15,14,12,2039.13,1746.1,1398.51,1637.63,0,24,32,7,0,2704.12,2779.11,1338.14
2434,jessicaestrada@example.org,Lori,Schwartz,Student,26,20-29,54,6812.43,126.16,195.63,3.62,22-10-2018,22-10-2021,20.3,3,13,5,11,12,7,4,2,1429.15,398.96,1880.86,1506.83,904.29,458.36,233.98,7,17,11,19,743.96,1766.98,1357.88,2943.61,23,11,11,9,2583.41,1131.7,1724.79,1372.53
2435,brandi96@example.net,Emily,Proctor,Doctor,35,30-39,28,6796.33,242.73,94.83,3.39,28-12-2017,04-09-2021,48.07,51,1,4,3,3,6,5,6,113.99,1103.98,450.97,546.99,1412.47,1384.96,1782.97,8,6,7,7,2088.94,2028.96,1659.46,1018.97,0,8,10,10,0,1376.96,3336.93,2082.44
2436,deborahwilkins@example.com,Joanna,Petersen,Blue-Collar,39,30-39,61,6786.96,111.26,304.46,4.99,28-11-2016,16-07-2021,27.72,101,9,7,7,10,18,5,5,2184.63,798.93,634.03,460.41,1724.95,317.06,666.95,10,13,20,18,1856.11,1662.07,1676.35,1592.43,0,10,36,15,0,801.6,4004.79,1980.57
2437,amyhughes@example.net,Dylan,Hurst,Professional,46,40-49,32,6753.17,211.04,136.67,4.27,06-10-2015,03-04-2021,62.69,205,4,6,1,5,7,4,5,1266.97,1609.88,175.99,980.96,1462.95,807.47,448.95,8,8,9,7,1914.36,1732.94,1968.93,1136.94,1,15,11,5,216.49,2616.88,2274.83,1644.97
2438,martinkathy@example.com,James,Brown,Manager,42,40-49,30,6685.19,222.84,109.79,3.66,01-04-2017,26-09-2021,54.63,29,4,5,4,3,5,3,6,662.96,1488.99,995.46,917.57,889.26,638.97,1091.98,8,7,9,6,2128.24,1716.55,1997.43,842.97,4,3,9,14,751.96,1115.98,1621.52,3195.73
2439,abigail22@example.org,Jacqueline,Walsh,Blue-Collar,36,30-39,88,6683.75,75.95,403.25,4.58,27-09-2019,03-08-2021,7.68,83,14,17,13,10,14,8,12,787.88,1149.83,1135.89,633.92,1286.37,536.94,1152.92,23,20,23,22,2112.81,1550.85,1590.27,1429.82,11,22,25,30,844.9,1810.8,2292.28,1735.77
2440,harristim@example.org,Ricky,Johnson,Student,22,20-29,47,6657.88,141.66,190.63,4.06,19-02-2017,20-10-2021,36.26,5,4,10,10,10,3,6,4,380.98,1534.18,1572.93,1566.91,357.97,812.94,431.97,9,3,19,16,1190.66,369.97,2921.86,2175.39,21,2,15,9,2988.58,272.98,1966.89,1429.43
2441,mgill@example.net,Randall,Bruce,Blue-Collar,42,40-49,20,6634.07,331.7,103.77,5.19,02-11-2015,21-06-2021,102.9,126,4,7,2,1,1,0,5,639.92,2825.93,1016.99,69.99,234.99,0,1846.25,3,6,6,5,623.23,1553.94,1507.95,2948.95,1,4,4,11,109.95,1161.96,1590.96,3771.2
2442,andrewguerra@example.com,Eric,King,Clerical,27,20-29,37,6604.96,178.51,127.76,3.45,09-05-2020,03-10-2021,13.84,22,2,3,2,8,2,12,8,516.39,603.19,62.59,1177.55,444.59,2128.82,1671.83,2,12,12,11,778.49,1715.9,2074.32,2036.25,0,14,11,12,0,2458.2,1705.11,2441.65
2443,zrivera@example.com,Thomas,Rodriguez,Student,19,19 & below,22,6505.59,295.71,57.89,2.63,15-05-2016,09-09-2021,88.32,46,3,3,4,4,1,2,5,949.99,193.18,336.86,1204.98,1700.1,990.5,1129.98,7,6,3,6,2845.07,1118.86,752.97,1788.69,0,3,8,11,0,1365.5,3346.05,1794.04
2444,kimberly58@example.net,Stephen,Wallace,Manager,35,30-39,26,6483.53,249.37,76.83,2.96,20-06-2015,24-09-2021,88,31,5,2,5,1,5,3,5,1450.48,400.99,1276.98,178,1191.17,1482.94,502.97,10,2,9,5,2717.94,451.99,1389.12,1924.48,7,7,6,6,2174.17,2814.48,851.93,642.95
2445,desireewang@example.org,Katherine,Rivera,Blue-Collar,25,20-29,36,6461.65,179.49,84.85,2.36,30-11-2016,02-10-2021,49.08,23,3,7,8,3,3,7,5,363.99,1090.67,1398.95,317,695.88,595.98,1999.18,8,5,8,15,1524.45,1057.47,1612.78,2266.95,4,11,13,8,776,2304.73,1803.96,1576.96
2446,michaelcrawford@example.net,Gregory,Roberson,Student,18,19 & below,23,6461.05,280.92,37.95,1.65,22-07-2017,16-04-2021,59.3,192,4,0,1,2,7,5,4,1235.39,0,221.5,1304,1121.78,1267.89,1310.49,8,1,5,9,2858.09,179.5,721.98,2701.48,0,7,8,8,0,891.18,3017.38,2552.49
2447,odean@example.org,Benjamin,Wood,Blue-Collar,26,20-29,52,6404.57,123.16,113.77,2.19,25-07-2018,12-10-2021,22.6,13,6,12,4,4,4,13,9,778.96,1636.98,473.96,326.78,483.97,1684.98,1018.94,14,9,13,16,1443.72,1470.96,1836.97,1652.92,0,9,25,18,0,1303.95,2805.13,2295.49
2448,lstevenson@example.org,Crystal,Fuentes,Lawyer,30,30-39,34,6357.05,186.97,111.79,3.29,28-03-2015,12-10-2021,70.29,13,8,4,3,5,9,4,1,1152.12,1064.97,1038.98,548.58,1174.42,1125.98,252,10,4,4,16,2104.54,656.97,889.97,2705.57,0,2,16,16,0,591.98,2466.39,3298.68
2449,keithwebb@example.net,Maria,Potts,Professional,45,40-49,33,6346.36,192.31,76.86,2.33,13-02-2020,08-07-2021,15.48,109,3,2,5,11,8,2,2,716.18,548,346.38,1639.96,1814.87,660.49,620.48,10,10,8,5,2076.47,2131.36,983.06,1155.47,10,12,8,3,1548.96,2325.57,1784.26,687.57
2450,corymccoy@example.org,Erin,Clark,Blue-Collar,49,40-49,37,6324.41,170.93,53.91,1.46,07-09-2017,26-05-2021,36.68,152,6,7,5,5,5,1,8,598.3,1668.27,2019.53,898.59,366.39,200.99,572.34,2,9,8,18,255.75,964.06,570.98,4533.62,4,7,5,21,163.39,1910.99,1090.97,3159.06
2451,anunez@example.net,Amber,Davis,Lawyer,41,40-49,28,6317.17,225.61,72.87,2.6,24-03-2018,21-08-2021,44.5,65,5,5,3,2,3,6,4,1488.17,1231.37,890.99,515,1016.58,1038.67,136.39,3,14,5,6,728.27,3184.86,951.69,1452.35,1,0,21,6,270,0,4412.19,1634.98
2452,boothcathy@example.org,Chad,Matthews,Blue-Collar,43,40-49,18,6314.83,350.82,19.53,1.09,24-11-2018,16-06-2021,51.94,131,0,2,6,2,6,1,1,0,971,2113.1,1085,1909.74,64.99,171,1,2,6,9,920,1640.1,966,2788.73,1,3,13,1,876,1432,3105.83,901
2453,newtonian@example.net,Scott,Reed,Blue-Collar,21,20-29,38,6295.59,165.67,91.84,2.42,01-02-2018,07-10-2021,35.37,18,6,1,8,7,5,9,2,1158.47,117.49,1273.77,1004.67,642.07,1584.12,515,15,8,11,4,2123.24,1630,1710.17,832.18,2,8,16,12,400,1102.67,2248.35,2544.57
2454,vholloway@example.org,Autumn,Noble,Lawyer,37,30-39,16,6287.51,392.97,70.61,4.41,13-05-2020,23-09-2021,31.13,32,0,1,3,2,1,7,2,0,303.99,741.38,275.99,498,4043.87,424.28,2,8,2,4,402.98,4669.15,732,483.38,1,5,2,8,284.99,2852.19,155.98,2994.35
2455,barnesamy@example.org,Tammy,Maldonado,Home Maker,32,30-39,28,6265.99,223.79,65.89,2.35,09-03-2019,15-08-2021,31.79,71,0,0,5,4,4,11,4,0,0,725.98,1601.99,954.99,2550.97,432.06,5,14,5,4,910.97,3031.06,1550.98,772.98,1,2,12,13,134.99,221.98,2888.06,3020.96
2456,danielcox@example.net,Derrick,Smith,Student,18,19 & below,55,6263.44,113.88,179.04,3.26,23-10-2020,24-10-2021,6.65,1,2,3,8,8,12,10,12,150.98,330.38,1090.23,563.63,1339.44,956.56,1832.22,10,18,21,6,831.14,1938.18,2725.66,768.46,6,9,27,13,501.34,1197.83,3004.77,1559.5
2457,antoniohood@example.com,Lawrence,Washington,Blue-Collar,43,40-49,31,6241.98,201.35,118.63,3.83,15-11-2015,17-06-2021,65.84,130,2,6,4,6,3,6,4,225.98,1270.95,1515.44,843.9,458.69,1046.96,880.06,4,15,7,5,594.93,2663.64,1616.44,1366.97,0,2,14,15,0,271.98,3076.61,2893.39
2458,nicholasgray@example.net,James,Anderson,Student,22,20-29,17,6217.61,365.74,44.91,2.64,25-03-2018,26-07-2021,71.71,91,2,1,1,2,2,5,4,677.18,1105,65,1400.49,875,1154.97,939.97,3,7,3,4,1117.18,2091.98,1394.98,1613.47,0,5,3,9,0,1039.98,1709.99,3467.64
2459,wilsonmonica@example.org,David,Vega,Blue-Collar,34,30-39,26,6206.7,238.72,110.8,4.26,15-11-2019,06-09-2021,25.42,49,2,6,4,1,7,3,3,157.98,1582.96,1562.96,1101.99,1338.06,215.17,247.58,9,2,7,8,1014.72,569.98,2647.95,1974.05,2,11,9,4,249.99,1519.71,3329.02,1107.98
2460,bwolf@example.com,Teresa,King,Blue-Collar,21,20-29,17,6164.75,362.63,93.85,5.52,13-01-2018,10-10-2021,80.35,15,4,1,0,0,0,7,5,1044.96,320.99,0,0,0,3276.85,1521.95,1,7,6,3,1473.09,2437.73,1289.95,963.98,0,3,10,4,0,701.98,3630.01,1832.76
2461,brittanyjohnson@example.net,Rachel,Michael,Home Maker,52,50 and above,42,6163.77,146.76,182.67,4.35,13-12-2017,06-07-2021,30.98,111,5,7,4,3,5,8,10,906.55,809.94,457.47,265.97,1514.95,910.98,1297.91,5,10,17,10,545.95,1275.8,2857.87,1484.15,2,16,7,17,80.48,2333.11,578.93,3171.25
2462,cristian66@example.net,Kathryn,Gonzalez,Clerical,41,40-49,30,6137.82,204.59,89.82,2.99,10-04-2020,23-08-2021,16.67,63,6,6,11,2,4,0,1,1316.1,956.06,2108.74,541.18,892,0,323.74,3,9,12,6,911.63,1699.7,2114.18,1412.31,0,6,21,3,0,1279.62,4076.02,782.18
2463,daviskelly@example.org,Stephanie,Jones,Home Maker,38,30-39,27,6128.95,227,41.95,1.55,28-02-2019,24-09-2021,34.78,31,1,5,4,3,5,2,7,276,1282.99,836,636,728.97,400.99,1968,4,10,7,6,698,2216.96,2041,1172.99,0,11,12,4,0,2705.97,2360.99,1061.99
2464,wfreeman@example.org,William,Smith,Blue-Collar,50,50 and above,14,6125.76,437.55,28.96,2.07,23-05-2017,02-07-2021,107.21,115,1,2,3,1,3,1,3,477,1337.8,885.98,230,2536.99,254,403.99,3,1,4,6,1153.99,1724,1219.79,2027.98,1,4,4,5,215,1329.98,3082,1498.78
2465,joneslisa@example.org,Jeffrey,Dean,Lawyer,23,20-29,25,6117.52,244.7,87.82,3.51,14-07-2017,22-10-2021,62.44,3,5,4,3,3,3,3,4,1518.96,974.48,816.18,352.97,461.97,812.98,1179.98,6,10,5,4,1132.46,2865.42,1119.16,1000.48,0,5,6,14,0,1516.18,1322.95,3278.39
2466,egarcia@example.net,Frank,Weaver,Professional,39,30-39,43,6086.25,141.54,180.4,4.2,11-09-2014,16-07-2021,58.14,101,10,4,8,7,5,2,7,1371.83,497.97,1621.89,749.89,603.74,208.98,1031.95,7,13,10,13,843.96,2294.05,1166.43,1781.81,0,17,14,12,0,2366.84,1743.4,1976.01
2467,wheelerkelly@example.org,Curtis,Galvan,Manager,25,20-29,55,6076.36,110.48,134.76,2.45,30-06-2017,19-10-2021,28.58,6,4,15,6,4,8,3,15,324.19,1303.32,708.24,336.77,985.1,481.99,1936.75,12,27,5,11,1409.59,2277.5,481.97,1907.3,6,13,19,17,716.57,1205.12,2499.49,1655.18
2468,simmonsdiane@example.net,Alexander,Miller,Professional,37,30-39,43,6061.5,140.97,181.65,4.22,05-04-2017,03-08-2021,36.77,83,0,7,14,9,5,6,2,0,768.94,1880.08,990.94,610.55,1183,627.99,8,15,12,8,1216.43,1491.89,2339.11,1014.07,5,9,19,10,549.98,1473.93,2484.68,1552.91
2469,spineda@example.org,William,Nelson,Professional,51,50 and above,26,6055.55,232.91,37.9,1.46,20-03-2014,26-04-2021,99.77,182,6,2,0,4,4,4,6,1128.48,441.99,0,1164.99,861.9,950,1508.19,8,7,4,7,1458.58,2270.98,738.99,1587,6,7,5,8,1485.99,1583.67,1055.99,1929.9
2470,youngshari@example.net,Amanda,Crawford,Professional,23,20-29,50,6024.65,120.49,224.55,4.49,23-05-2020,20-10-2021,10.3,5,10,7,7,3,3,16,4,1394.92,977.95,880.53,207.97,442.97,1590.34,529.97,12,15,9,14,1724.41,1734.86,998.41,1566.97,1,16,28,5,103.99,2071.86,3497.85,350.95
2471,eric89@example.com,Meghan,Burke,Doctor,23,20-29,20,6022.45,301.12,24.95,1.25,11-04-2018,13-10-2021,64.05,12,3,2,9,4,0,0,2,700.99,1006,2417.88,929.39,0,0,968.19,3,3,8,6,633.99,634.1,3069.97,1684.39,1,8,4,7,359,2469.37,1736.69,1457.39
2472,nlewis@example.org,Kristen,Doyle,Professional,34,30-39,60,6022.3,100.37,88.5,1.48,07-01-2021,20-08-2021,3.75,66,6,12,14,11,9,5,3,599.78,990.16,1613.94,1283.29,779.55,474.29,281.29,9,9,26,16,866.18,1173.67,2289.58,1692.87,4,23,30,3,753.38,2323.85,2717.78,227.29
2473,annettecontreras@example.com,Brianna,Holmes,Blue-Collar,41,40-49,46,6016.91,130.8,110.81,2.41,02-04-2017,06-08-2021,34.5,80,1,7,4,9,8,9,8,148.99,729.97,558.09,1075.96,1223.27,1315.57,965.06,13,9,17,7,1494.23,1347.15,2199.44,976.09,4,21,11,10,284.64,2675.77,1398.53,1657.97
2474,markskimberly@example.org,Jesse,Rodgers,Manager,23,20-29,41,5996.21,146.25,47.91,1.17,15-07-2020,11-10-2021,11.05,14,9,9,4,3,6,5,5,990.25,1663.39,1287.77,368.99,438.69,531.34,715.78,10,8,9,14,1133.23,1666.38,1142.56,2054.04,5,13,8,15,601.89,1890.34,1852.97,1651.01
2475,wjohnson@example.com,Sarah,Mitchell,Student,21,20-29,49,5985.21,122.15,137.76,2.81,22-02-2018,19-10-2021,27.24,6,8,7,3,10,9,5,7,835.97,644.93,313.98,1777.44,1396.94,653.98,361.97,10,15,14,10,935.95,1513.17,2191.57,1344.52,1,15,17,16,642.99,2014.52,1565.79,1761.91
2476,pmoore@example.org,Jason,White,Student,21,20-29,11,5975.13,543.19,43.93,3.99,24-10-2018,19-09-2021,96.45,36,0,1,2,4,2,1,1,0,163,1251.98,3853.67,375.48,91,240,2,2,3,4,411.99,522.99,3522.49,1517.66,0,2,4,5,0,522.99,3734.48,1717.66
2477,ulove@example.org,Mark,Owens,Lawyer,36,30-39,40,5949.74,148.74,93.84,2.35,03-08-2017,22-08-2021,37,64,2,11,6,4,3,6,8,90.59,1434.95,1113.99,526.58,273.49,1348.06,1162.08,8,6,11,15,1385.46,817.97,1975.35,1770.96,2,7,13,18,629.99,1086.18,1888.56,2345.01
2478,stonecameron@example.net,Angela,Miller,Lawyer,22,20-29,41,5932.66,144.7,173.66,4.24,18-02-2020,23-10-2021,14.95,2,5,7,11,4,3,6,5,895.96,1261.96,1581.9,489.96,439.98,811.94,450.96,13,3,13,12,2101.91,338.97,1802.88,1688.9,3,2,14,22,336.97,270.98,2158.88,3165.83
2479,mayolisa@example.net,Larry,Graham,Professional,42,40-49,59,5931.42,100.53,334.42,5.67,18-09-2018,06-08-2021,17.85,80,8,6,7,6,11,16,5,992.93,599.94,838.93,502.94,1163.89,1416.34,416.45,19,11,14,15,1848.32,1079.89,1361.86,1641.35,4,13,28,14,505.46,1445.88,2429.22,1550.86
2480,pboyd@example.org,Kristin,Wright,Blue-Collar,34,30-39,43,5922.88,137.74,70.88,1.65,01-07-2016,24-08-2021,43.72,62,5,9,7,3,10,5,4,599,1126.78,1057.18,598.98,1410.48,679.38,451.08,9,8,15,11,1154.38,1279.4,2168.54,1320.56,5,13,16,9,681.98,1452.76,2054.74,1733.4
2481,dlopez@example.net,Abigail,Brown,Student,21,20-29,17,5907.81,347.52,49.91,2.94,10-11-2017,22-10-2021,84.82,3,1,3,1,2,7,1,2,370.99,1018.39,350.99,700.99,2301.46,675,489.99,4,5,4,4,1551.98,2526.98,1009.48,819.37,0,8,2,7,0,3526.96,391.98,1988.87
2482,austinsara@example.org,Anthony,Baker,Lawyer,19,19 & below,25,5886.08,235.44,64.88,2.6,14-03-2020,18-09-2021,22.12,37,1,4,2,1,5,9,3,128.99,1330.08,456.19,109.19,850.17,2561.47,449.99,5,7,8,5,1291.18,2236.16,1804.56,554.18,2,1,5,17,606.99,125,962.47,4191.62
2483,tramos@example.org,Ashley,Johnson,Blue-Collar,40,40-49,31,5885.94,189.87,158.74,5.12,08-08-2017,05-09-2021,48.03,50,3,8,5,6,5,2,2,478.98,1216.92,1162.35,1276.96,800.97,594.18,355.58,4,14,9,4,681.57,2918.08,1139.13,1147.16,7,13,7,4,852.13,2756.91,1607.54,669.36
2484,juliamclean@example.net,Joseph,Gaines,Clerical,19,19 & below,66,5842.3,88.52,102.9,1.56,18-02-2018,23-04-2021,17.58,185,9,16,8,4,11,12,6,899.03,1531.07,1011.94,280.04,1004.88,854.34,261,10,13,23,20,602.48,1126.34,1911.37,2202.11,1,23,13,29,27.25,2021.01,1255.77,2538.27
2485,phillip74@example.net,Heather,Kennedy,Home Maker,23,20-29,49,5841.24,119.21,96.84,1.98,26-07-2015,24-10-2021,46.57,1,6,7,9,8,6,7,6,563.98,601,895.48,818.96,929.47,1255.87,776.48,11,11,14,13,1470.95,1326.36,1595.97,1447.96,0,20,23,6,0,2482.33,2759.43,599.48
